Date,A.csv,AAL.csv,AAP.csv,AAPL.csv,ABBV.csv,ABC.csv,ABMD.csv,ABT.csv,ACN.csv,ADBE.csv,ADI.csv,ADM.csv,ADP.csv,ADS.csv,ADSK.csv,AEE.csv,AEP.csv,AES.csv,AET.csv,AFL.csv,AGN.csv,AIG.csv,AIV.csv,AIZ.csv,AJG.csv,AKAM.csv,ALB.csv,ALGN.csv,ALK.csv,ALL.csv,ALLE.csv,ALXN.csv,AMAT.csv,AMD.csv,AME.csv,AMG.csv,AMGN.csv,AMP.csv,AMT.csv,AMZN.csv,ANSS.csv,ANTM.csv,AON.csv,AOS.csv,APA.csv,APC.csv,APD.csv,APH.csv,APTV.csv,ARE.csv,ARNC.csv,ATVI.csv,AVB.csv,AVGO.csv,AVY.csv,AWK.csv,AXP.csv,AZO.csv,BA.csv,BAC.csv,BAX.csv,BBT.csv,BBY.csv,BDX.csv,BF.B.csv,BHGE.csv,BIIB.csv,BK.csv,BLK.csv,BLL.csv,BMY.csv,BR.csv,BRK.B.csv,BSX.csv,BWA.csv,BXP.csv,CA.csv,CAH.csv,CAT.csv,CBOE.csv,CCL.csv,CDNS.csv,CHRW.csv,COF.csv,COG.csv,CPB.csv,GOOG.csv,GOOGL.csv,HRB.csv,KMX.csv,LNT.csv,MMM.csv,MO.csv,T.csv
2015-06-30,38.58,39.935,159.29,125.425,67.19,106.34,65.73,49.08,96.78,81.01,64.185,48.22,80.23,291.94,50.075,37.68,52.97,13.26,127.46,31.1,303.46,61.82,36.93,67.0,47.3,69.82,55.27,62.71,64.43,64.87,60.14,180.77,19.22,2.4,54.78,218.6,153.52,124.93,93.29,434.09,91.24,164.14,99.68,35.99,57.63,78.06,126.4999,57.97,71.27,87.46,,24.21,159.87,132.93,60.94,48.63,77.72,666.9,138.72,17.02,37.99,40.31,32.61,141.65,40.071999999999996,,372.0696,41.97,345.98,35.075,66.54,50.01,136.11,17.7,56.84,121.04,29.29,83.65,84.82,57.22,49.39,19.66,62.39,87.97,31.54,47.65,520.51,540.0,29.65,66.21,28.86,154.3,48.91,35.52
2015-07-01,39.26,38.8,162.65,126.6,68.51,107.71,66.16,49.52,98.06,80.945,64.57,48.64,80.89,292.86,50.385,37.98,53.29,13.19,128.9,31.215,306.91,62.35,37.8,68.55,47.8,70.37,54.46,63.22,64.3,65.49,60.21,183.86,19.51,2.42,55.5,220.07,154.99,126.15,94.01,437.39,91.51,165.22,99.71,36.69,56.08,77.18,128.0623,57.45,72.0322,88.9,,24.73,162.95,135.5,62.21,49.17,78.4,673.14,140.73,17.22,38.86,41.04,33.47,143.22,40.632,,373.4237,42.18,347.4,35.82,67.67,51.65,137.52,17.8,57.42,122.13,29.51,84.95,83.95,58.48,49.63,19.49,62.27,88.6,31.0,47.84,521.84,543.3,29.76,67.04,29.065,155.65,49.1,35.57
2015-07-02,39.58,39.03,162.11,126.44,68.21,107.1,65.21,49.41,97.33,80.75,64.38,48.65,80.83,295.72,50.83,38.5,54.23,13.3,125.51,30.98,307.51,62.08,38.03,68.61,47.58,69.91,55.03,63.29,65.01,64.99,59.77,185.22,19.61,2.53,55.55,219.25,153.26,125.23,94.91,437.71,91.41,163.14,99.51,36.38,56.78,76.78,127.0084,56.99,72.0239,88.86,,24.63,163.98,137.64,62.17,49.85,78.21,671.69,140.21,17.03,38.3,40.38,33.5,143.18,40.275999999999996,,372.3828,41.79,345.4,35.825,67.48,51.8,137.39,17.57,57.65,121.85,29.53,84.5,84.38,59.43,49.86,19.36,63.06,88.32,31.03,47.66,523.4,547.3,29.61,66.67,29.505,155.38,48.99,35.73
2015-07-03,39.58,39.03,162.11,126.44,68.21,107.1,65.21,49.41,97.33,80.75,64.38,48.65,80.83,295.72,50.83,38.5,54.23,13.3,125.51,30.98,307.51,62.08,38.03,68.61,47.58,69.91,55.03,63.29,65.01,64.99,59.77,185.22,19.61,2.53,55.55,219.25,153.26,125.23,94.91,437.71,91.41,163.14,99.51,36.38,56.78,76.78,127.0084,56.99,72.0239,88.86,,24.63,163.98,137.64,62.17,49.85,78.21,671.69,140.21,17.03,38.3,40.38,33.5,143.18,40.275999999999996,,372.3828,41.79,345.4,35.825,67.48,51.8,137.39,17.57,57.65,121.85,29.53,84.5,84.38,59.43,49.86,19.36,63.06,88.32,31.03,47.66,523.4,547.3,29.61,66.67,29.505,155.38,48.99,35.73
2015-07-06,39.36,39.73,163.42,126.0,68.22,108.03,65.7,49.74,97.34,80.5,63.59,48.09,80.83,295.9,50.95,38.56,54.53,13.2,117.43,30.79,306.7,61.85,38.33,68.39,47.44,69.76,54.25,62.5,66.16,64.81,59.56,186.24,19.27,2.47,54.47,215.75,154.5,123.68,94.98,436.04,90.87,161.6,99.69,36.25,55.5,76.38,125.8342,56.02,71.0355,89.74,,24.82,164.95,134.2,61.58,50.21,77.59,675.07,140.52,16.94,38.04,40.36,33.33,142.65,39.992,,372.7052,41.55,342.81,35.625,67.5,52.05,136.89,17.55,56.8,122.53,29.52,84.54,83.15,60.39,49.36,19.38,62.16,87.75,30.6,47.27,522.86,545.6,29.88,66.32,29.55,155.08,49.87,35.61
2015-07-07,39.79,40.675,163.53,125.69,68.56,108.63,65.68,50.21,98.68,80.59,63.38,48.14,81.07,298.96,53.29,39.6,56.08,13.24,115.33,30.885,307.0,62.21,39.08,69.54,47.5,70.11,54.25,63.5,67.44,65.74,59.65,187.33,19.17,2.09,54.83,215.65,155.39,123.83,95.63,436.72,91.51,160.33,100.18,35.165,55.7,77.92,126.5831,55.89,70.3906,91.01,,25.05,167.43,132.84,61.95,51.08,77.55,680.74,143.15,16.69,37.11,40.34,33.8,143.24,40.82,,375.8646,41.54,342.61,35.74,68.23,52.43,138.44,17.79,56.62,124.96,30.08,85.0,83.99,60.23,50.2,19.27,63.2,87.89,30.51,47.98,525.02,550.0,30.16,66.6,30.39,155.43,51.68,35.77
2015-07-08,38.75,39.31,159.99,122.57,67.66,107.83,64.39,49.25,97.62,79.99,61.94,47.51,80.03,293.69,52.475,39.28,56.03,12.91,112.67,30.23,299.67,61.16,38.65,68.14,47.1,68.855,53.07,62.74,66.12,64.92,58.48,184.66,18.55,2.01,53.78,208.8,152.31,121.97,94.48,429.7,90.72,159.39,99.26,32.4,53.46,75.47,122.9498,54.2,65.5242,90.98,,24.8,166.65,128.05,60.69,51.18,75.93,668.19,141.92,16.25,36.5,39.81,33.52,141.14,40.3,,366.3035,40.54,334.12,34.815,67.74,52.1,136.9,17.45,53.46,123.71,29.83,83.4,82.27,60.33,48.93,19.22,61.89,86.21,29.59,47.57,516.83,541.7,30.08,65.57,30.205,152.71,51.03,34.79
2015-07-09,38.92,39.67,162.07,120.07,67.97,108.86,65.72,49.19,97.75,80.47,60.89,47.09,80.69,295.44,52.46,38.68,55.52,13.01,112.67,30.33,304.1,61.76,38.63,69.0,47.32,69.3,53.44,62.2,66.54,65.41,59.19,188.16,18.52,1.98,54.31,210.63,151.31,123.09,94.39,434.39,91.4,158.58,100.15,32.675,53.83,76.08,122.2749,54.29,65.2813,90.08,,25.125,166.68,124.68,60.63,50.18,76.34,670.36,142.8,16.48,37.02,40.18,33.67,141.83,40.544000000000004,,367.7865,40.99,336.89,34.835,67.89,52.94,138.25,17.45,53.28,123.12,29.985,84.16,81.69,60.89,49.2,19.45,62.16,86.73,29.58,47.12,520.68,544.7,30.47,66.25,29.795,153.75,50.95,34.39
2015-07-10,39.4,41.21,164.11,123.28,69.23,109.46,68.04,49.93,98.78,80.59,61.51,47.21,81.52,301.93,52.51,39.02,55.56,13.1,114.6,30.855,312.13,62.62,38.77,70.2,47.58,69.98,54.0,62.94,70.55,66.19,60.27,192.53,18.77,1.96,55.1,213.82,154.1,123.68,95.42,443.51,92.43,159.73,101.78,33.18,52.94,75.71,125.6678,54.51,66.3367,90.65,,25.36,167.3,129.84,61.6,50.79,77.31,682.3,144.48,16.7,37.61,40.7,33.93,144.27,40.68,,357.5991,41.71,339.46,35.075,69.27,53.57,139.73,17.6,53.63,124.16,30.34,85.48,82.15,61.85,50.58,19.58,63.55,87.67,29.3,47.62,530.13,556.1,31.18,66.92,30.045,154.95,51.31,34.65
2015-07-13,39.96,42.42,169.31,125.66,69.57,110.07,67.91,49.72,100.55,81.44,61.87,47.5,81.73,304.16,52.84,38.91,55.34,13.05,114.02,30.71,318.35,63.38,38.66,71.27,47.86,71.67,55.38,63.61,72.25,67.25,60.99,199.11,19.31,1.96,55.93,216.52,155.76,125.45,95.7,455.57,93.05,156.45,102.03,33.76,53.26,75.7,126.1856,55.38,66.9983,90.86,,25.885,167.36,129.18,62.38,50.99,78.53,685.32,146.62,17.02,37.6,41.09,34.36,145.95,40.828,,360.3624,42.38,344.26,35.25,69.66,53.69,141.39,17.67,54.79,124.74,30.66,86.12,83.64,60.39,51.83,19.79,64.83,89.03,29.73,47.83,546.55,571.7,31.53,68.27,30.135,156.47,51.33,34.88
2015-07-14,40.49,42.06,167.21,125.61,69.8,110.4,69.02,50.2,100.74,81.89,62.62,47.79,81.89,304.9,53.3,38.86,55.19,13.12,115.75,30.705,321.13,63.57,38.91,71.94,48.11,72.29,55.33,64.31,73.62,67.59,61.52,205.0,18.89,2.05,55.78,216.66,159.32,125.67,95.48,465.57,92.81,159.97,102.06,33.99,54.39,76.37,126.8327,55.15,67.191,91.28,,26.06,168.19,132.3,63.07,51.19,78.97,676.46,147.75,17.13,37.73,41.22,34.58,147.23,40.852,,368.6247,42.53,342.73,35.315,70.06,53.7,141.12,17.89,54.55,124.63,30.5,86.17,84.46,60.76,52.2,19.69,64.32,89.02,29.9,48.13,561.1,584.2,31.38,68.02,30.15,156.78,51.35,35.12
2015-07-15,40.13,41.54,168.47,126.82,69.75,110.53,67.55,49.31,99.95,82.12,62.92,47.46,82.5,300.03,52.58,38.99,55.68,13.18,115.48,30.895,320.13,64.03,39.08,73.11,47.95,72.06,54.27,64.63,73.72,68.06,60.89,203.8,18.57,1.96,55.04,216.73,160.45,125.93,95.95,461.19,92.71,159.6,101.86,33.98,53.48,75.2,127.1193,55.0,67.6098,91.48,,25.765,168.62,131.72,63.52,51.25,78.54,680.78,146.89,17.68,37.7,41.59,34.42,146.75,40.424,,368.9471,42.67,346.49,35.79,69.28,53.59,142.61,17.73,53.83,124.14,30.52,86.6,84.16,61.42,51.84,19.69,63.04,90.1,29.41,47.59,560.22,584.0,31.65,67.55,30.2,156.0,51.23,34.73
2015-07-16,40.34,41.39,169.36,128.51,69.99,111.88,68.84,49.77,101.45,82.52,62.83,47.85,82.9,302.15,52.5,39.66,56.36,13.35,112.91,31.11,317.37,64.16,39.41,73.54,48.19,72.63,54.42,65.37,74.69,67.98,61.27,204.26,17.87,1.87,55.29,219.99,163.04,127.89,97.82,475.48,93.72,157.6,102.79,34.05,52.67,74.69,126.7218,54.95,64.3265,92.41,,25.85,169.84,134.7,62.96,51.78,78.92,680.72,148.49,17.95,37.77,41.55,34.9,148.0,40.908,,371.8762,43.07,354.28,36.03,69.38,53.77,143.92,17.95,51.8,125.99,30.71,87.02,83.76,61.57,52.21,19.56,63.32,90.96,29.51,48.02,579.85,601.8,32.07,68.87,30.67,157.17,52.91,35.16
2015-07-17,39.95,41.4,169.7,129.62,69.99,113.2,72.33,49.9,100.48,82.1,62.46,48.02,82.39,302.37,52.19,39.39,55.72,13.21,112.92,30.795,316.21,64.05,39.45,72.72,48.22,72.72,53.01,64.93,74.77,67.59,61.39,204.3,17.77,1.79,54.86,218.8,163.27,127.63,96.95,483.01,92.96,158.59,102.41,34.06,50.64,73.88,125.9267,54.32,65.2813,91.82,,25.81,169.21,133.66,61.82,51.31,79.22,677.13,146.84,18.1,37.36,40.85,32.88,148.05,40.688,,372.7328,42.82,354.54,35.755,69.29,53.24,143.88,17.94,52.22,125.57,30.53,86.76,83.16,61.92,52.1,19.54,63.0,90.99,29.01,47.85,672.93,699.6,31.8,67.95,30.235,156.69,53.22,35.01
2015-07-20,40.06,40.55,168.69,132.07,70.8,114.76,72.12,50.06,100.72,82.09,61.99,48.04,82.17,302.66,51.85,39.12,55.54,13.08,111.6,30.78,317.75,64.04,39.69,72.39,48.15,73.48,52.75,66.04,74.14,67.71,61.67,204.46,17.77,1.8,55.1,218.24,164.34,128.29,97.06,488.1,93.01,156.59,102.32,34.685,48.62,72.62,125.0299,54.35,65.3902,92.03,,26.25,169.4,134.64,62.03,51.36,79.3,676.05,146.72,18.12,37.66,41.18,32.87,148.16,40.88,,376.6659,42.98,353.1,35.055,69.97,53.33,144.51,17.88,52.04,125.8,30.49,86.58,82.25,61.59,52.15,19.94,63.67,91.44,28.69,47.61,663.02,692.8,31.77,68.17,30.125,157.12,53.71,34.9
2015-07-21,39.57,40.9,167.53,130.75,70.54,114.1,75.58,49.76,100.39,81.19,62.08,47.49,81.41,299.57,52.12,38.7,54.89,12.94,111.55,30.9,317.0,64.0,39.82,72.7,47.86,72.55,52.09,65.16,74.95,67.7,60.82,204.88,17.83,1.8,54.69,217.9,163.7,127.64,96.95,488.0,91.53,155.78,102.13,34.185,47.53,73.37,123.3658,54.09,65.6498,92.16,,26.09,168.61,134.51,61.56,50.76,78.95,671.7,145.0,18.08,37.85,41.27,32.73,147.51,40.76,,377.191,44.15,351.82,34.375,68.87,53.13,143.6,17.76,52.3,125.4,30.59,86.19,82.22,61.15,51.96,19.8,65.39,91.71,28.44,47.46,662.3,695.4,32.2,66.88,29.815,155.76,53.55,34.57
2015-07-22,40.33,41.43,168.22,125.22,70.56,114.95,75.18,50.98,102.33,80.73,58.65,47.68,81.69,301.69,52.0,38.66,55.21,13.17,113.88,30.94,315.35,64.54,39.99,73.15,47.75,72.75,51.71,65.23,75.83,68.37,61.07,206.16,17.49,1.79,55.01,218.69,164.25,126.81,96.54,488.27,93.36,155.1,101.92,34.255,47.32,72.66,122.7741,56.78,64.9128,93.12,,25.95,170.03,129.59,61.9,51.14,78.99,677.32,146.47,18.45,37.71,41.6,33.04,148.01,41.216,,360.8322,44.73,350.0,34.225,69.37,53.06,143.52,18.02,51.55,125.93,30.14,86.82,79.76,62.05,52.37,19.49,65.25,91.65,27.91,48.32,662.1,695.1,32.87,66.32,30.035,155.41,53.96,34.27
2015-07-23,40.25,42.61,168.39,125.16,70.52,110.12,73.19,51.2,102.42,80.64,60.05,48.02,80.94,284.34,52.345,38.27,54.59,12.94,112.05,30.93,314.95,64.14,39.79,72.7,47.67,73.51,51.32,65.59,73.79,68.36,61.08,207.84,17.72,1.76,55.15,216.25,164.1,126.21,98.0,482.18,93.49,155.21,101.57,36.17,47.35,72.54,122.6909,56.26,65.1808,91.87,,25.94,168.57,131.97,61.22,50.44,77.01,681.29,146.11,18.18,37.97,41.46,32.86,148.17,40.9,,354.67,44.47,346.44,33.735,68.24,53.61,142.18,17.61,51.71,124.54,29.9,84.27,76.88,61.42,51.81,19.3,64.42,90.77,27.6,48.2,644.28,674.7,32.87,65.19,29.585,149.5,53.82,33.93
2015-07-24,39.31,39.63,168.31,124.5,68.08,108.73,73.1,51.05,101.17,80.98,58.49,47.19,79.78,274.11,51.78,38.53,54.6,12.79,110.0,30.96,308.21,63.64,40.01,73.06,47.43,72.52,49.81,60.4,74.1,68.32,61.43,200.99,17.37,1.67,53.95,213.69,158.59,124.04,96.79,529.42,92.94,150.86,101.28,36.155,45.08,71.61,120.241,55.86,64.7955,92.51,,26.18,169.27,128.48,60.11,50.94,75.9,675.25,144.06,17.9,37.64,40.79,32.46,147.3,40.931999999999995,,276.358,43.72,341.41,33.505,65.98,53.11,141.25,17.36,50.86,125.16,29.08,83.29,76.1,61.93,51.12,19.16,64.31,78.86,26.5,48.28,623.56,654.8,32.76,63.18,29.63,149.33,53.79,34.29
2015-07-27,39.61,40.14,168.34,122.77,69.34,107.37,72.72,50.69,100.39,79.93,57.89,47.26,79.72,267.0,51.05,39.02,55.74,12.93,110.23,30.765,326.98,63.24,39.99,72.63,47.35,71.63,49.81,60.98,73.02,68.4,61.2,198.1,17.38,1.62,52.01,210.16,165.54,122.96,96.48,531.41,91.31,151.5,101.03,34.985,44.51,69.99,119.0946,54.75,63.1287,92.64,,25.61,168.61,124.65,59.79,51.61,74.92,674.37,141.03,17.67,37.7,40.46,32.06,146.33,41.068000000000005,,285.0164,43.26,336.24,33.32,64.3,52.46,140.72,17.11,50.38,125.23,28.75,82.29,75.32,60.79,50.85,18.97,64.76,78.61,26.44,48.28,627.26,658.3,31.6,61.96,30.125,148.71,53.95,34.32
2015-07-28,40.45,41.17,170.3,123.38,71.23,108.0,74.12,50.94,101.69,80.59,58.99,48.35,80.58,270.81,50.89,39.34,55.89,12.77,112.31,31.165,339.5,63.66,39.91,72.89,47.19,73.65,50.78,61.2,74.32,68.58,62.39,203.55,17.62,1.77,52.45,208.02,172.74,125.26,96.68,526.03,92.0,154.2,101.16,35.235,46.47,72.85,122.7926,56.55,64.7871,92.64,,25.71,169.89,128.42,61.13,51.48,75.11,687.14,141.81,17.88,38.09,40.4,32.13,149.88,41.92,,294.6879,43.59,336.84,33.825,64.66,53.2,143.22,17.51,51.4,124.82,29.14,83.68,77.78,60.35,51.34,20.79,66.73,78.65,26.8,49.0,628.0,659.7,32.01,62.67,30.27,151.11,55.25,34.33
2015-07-29,40.4,40.73,173.06,122.99,70.77,107.78,75.62,51.06,102.45,80.25,58.79,48.13,82.34,272.85,50.09,39.65,55.94,12.83,112.6,32.27,337.99,64.54,39.63,74.1,47.9,73.21,51.91,62.6,74.78,69.04,63.75,198.76,17.55,1.96,53.34,210.41,171.47,126.72,96.32,529.0,92.99,155.27,101.88,35.475,46.79,76.28,124.01299999999999,57.05,65.6666,93.59,,25.98,170.62,128.58,60.86,51.71,75.7,692.68,144.14,18.16,38.5,40.61,32.12,151.99,42.352,,288.6179,43.78,339.84,34.37,64.89,54.31,142.92,17.32,52.43,126.32,29.29,84.35,77.33,60.88,52.1,20.97,69.85,79.62,26.4,48.71,631.93,661.4,33.09,64.26,30.21,151.45,54.4,34.69
2015-07-30,40.97,40.27,172.54,122.37,70.16,104.47,77.26,50.77,102.66,81.29,58.82,47.82,80.13,272.51,50.6,39.77,56.32,12.69,114.15,32.02,328.87,64.53,39.42,75.15,47.66,74.96,53.4,62.36,75.16,69.16,63.2,199.29,17.57,1.93,53.36,209.25,171.69,126.58,94.95,536.76,93.71,154.89,101.94,35.83,46.48,76.63,131.5939,56.91,64.9128,92.6,,26.06,171.23,127.65,61.6,51.59,76.12,695.03,143.01,18.13,40.01,40.61,32.12,152.0,42.70399999999999,,291.9891,43.93,338.75,34.77,64.46,54.31,142.85,17.25,49.85,123.34,29.42,83.34,78.35,61.67,51.88,20.93,69.87,81.5,26.02,49.17,632.59,664.6,33.34,63.99,30.485,151.57,54.2,34.8
2015-07-31,40.95,40.1,174.21,121.3,70.01,105.75,77.46,50.69,103.11,81.99,58.33,47.42,79.77,275.04,50.58,41.08,56.57,12.8,112.97,32.025,331.15,64.12,39.08,74.6,47.43,76.71,54.2,62.7,75.75,68.95,63.22,197.44,17.36,1.93,53.05,207.9,176.59,125.67,95.11,536.15,94.15,154.27,100.77,35.91,45.86,74.35,131.7511,56.41,65.3986,92.71,,25.79,172.34,125.14,60.85,51.91,76.06,700.94,144.17,17.88,40.08,40.27,32.29,152.15,43.364,,293.6287,43.4,336.32,33.92,65.64,54.27,142.74,17.34,49.71,123.28,29.135,84.98,78.63,61.98,53.29,20.97,70.15,81.3,26.16,49.31,625.61,657.5,33.29,64.51,30.755,151.34,54.38,34.74
2015-08-03,41.0,41.71,173.81,118.44,69.73,105.82,77.4,50.5,103.21,81.4,58.67,47.7,80.11,273.4,53.3,41.59,57.06,12.73,113.79,32.015,334.92,64.15,39.43,76.33,47.91,75.75,53.29,62.61,78.02,69.38,62.69,195.73,17.16,2.2,53.29,208.75,175.59,125.59,95.36,535.03,94.54,152.78,99.54,35.815,45.27,73.22,134.8667,55.94,64.628,94.19,,25.52,173.97,125.8,60.54,52.08,75.98,696.96,143.69,17.77,39.51,40.32,31.97,152.43,43.428000000000004,,298.7868,43.4,334.7,33.65,65.34,54.3,142.33,17.11,48.98,124.7,28.92,85.82,77.26,62.35,52.22,20.98,70.72,81.63,25.54,49.88,631.21,664.7,33.03,64.13,30.795,150.12,54.66,34.66
2015-08-04,40.62,42.74,175.1,114.64,69.95,106.21,88.8,50.51,103.42,82.06,58.48,48.41,80.68,275.8,54.15,41.01,56.39,12.56,115.19,31.965,331.0,62.34,39.37,76.06,47.84,75.61,53.63,61.44,77.77,62.34,62.63,197.15,16.83,2.13,53.71,211.02,174.8,125.14,96.12,531.9,95.23,152.5,100.2,35.855,45.35,74.3,135.0608,55.6,65.1808,93.36,,25.67,172.65,123.47,60.31,51.23,75.72,702.78,143.54,17.8,40.31,40.64,31.96,152.35,43.803999999999995,,304.3134,43.89,332.44,33.895,64.84,54.34,142.68,17.09,48.44,123.03,29.03,85.75,76.6,62.54,51.87,20.94,70.42,81.38,25.5,49.68,629.25,661.3,32.9,64.76,30.4,150.4,54.92,34.58
2015-08-05,40.72,42.96,175.27,115.4,70.3,107.25,92.89,50.48,104.5,83.38,60.7,48.22,81.84,275.56,54.11,41.36,56.65,12.59,118.07,32.05,336.64,62.96,39.01,76.67,47.86,76.03,53.26,62.07,79.03,62.5,62.88,197.94,17.03,2.16,54.23,212.08,176.44,125.17,96.64,537.01,94.02,154.95,101.33,36.05,44.44,74.01,136.3181,56.09,64.9044,92.55,,28.71,172.38,124.75,61.37,51.6,75.59,711.69,144.95,17.87,42.13,40.87,32.0,153.86,44.276,,308.9466,44.4,334.69,34.13,65.06,54.36,143.5,17.67,47.76,121.29,29.2,86.27,76.88,63.02,52.63,21.1,70.31,81.86,25.32,50.0,643.78,673.3,35.83,64.77,30.54,151.01,55.47,34.57
2015-08-06,40.12,42.18,172.74,115.13,69.24,104.75,94.32,50.32,103.1,82.19,58.87,47.95,80.3,269.47,52.94,41.69,56.26,12.6,116.4,31.84,319.47,63.02,39.14,76.69,47.46,74.42,51.77,60.94,77.75,61.97,62.29,189.73,16.85,2.11,55.04,209.63,169.66,123.7,98.36,529.46,92.96,152.44,100.92,35.525,46.6,76.15,135.9206,55.74,64.8039,92.22,,28.71,172.77,123.27,61.87,51.77,75.0,697.11,143.82,17.81,41.93,40.69,31.11,150.19,44.324,,291.6206,44.28,333.07,34.66,63.54,54.1,143.35,17.42,47.68,120.95,28.92,84.78,77.46,62.9,52.09,20.8,69.67,81.14,25.41,50.49,642.68,670.2,35.17,62.1,30.315,149.26,55.57,34.24
2015-08-07,39.99,41.49,173.75,115.52,68.62,104.36,95.68,50.11,103.74,82.69,59.61,46.42,80.29,270.16,53.03,42.12,56.77,12.64,116.39,32.02,321.05,63.39,39.33,77.06,47.6,74.53,51.24,60.73,77.99,62.54,62.67,189.62,16.98,2.09,54.94,209.02,172.31,123.05,99.65,522.62,93.76,152.63,101.32,35.49,46.11,73.05,135.1533,55.56,66.3283,92.61,,28.78,173.85,122.55,63.04,52.31,79.72,704.4,142.42,17.75,41.88,40.28,30.76,148.92,43.924,,284.6203,44.75,331.85,34.66,63.41,56.05,143.55,17.29,47.86,120.17,29.08,85.08,77.29,63.39,52.13,20.9,68.85,80.82,24.9,50.28,635.3,664.4,35.38,62.15,30.36,148.89,55.49,34.21
2015-08-10,40.47,41.68,173.66,119.72,69.21,104.65,95.57,50.66,105.2,83.62,61.09,46.53,81.6,270.24,54.38,41.82,56.71,12.68,117.09,32.46,321.91,63.99,39.22,78.01,47.92,75.01,52.69,61.7,78.63,63.1,63.38,190.43,17.6,1.93,56.08,211.83,170.6,125.14,100.49,524.0,95.31,152.33,102.77,36.085,48.45,75.7,137.1502,56.63,67.9783,92.16,,28.81,173.76,127.28,64.65,52.26,81.26,709.47,145.86,18.04,42.04,40.97,31.29,150.3,44.211999999999996,,290.0916,45.26,335.59,35.43,63.89,57.13,143.42,17.33,48.39,119.74,29.47,85.73,80.16,63.9,52.42,21.38,69.58,82.49,25.84,50.48,633.73,663.1,35.85,63.41,30.315,151.24,55.71,34.78
2015-08-11,39.42,42.7,171.92,113.49,68.25,104.51,100.95,50.39,103.58,83.9,59.38,46.07,81.33,267.99,54.06,42.1,56.85,12.35,118.35,32.12,317.49,63.31,39.93,79.13,47.72,72.96,52.0,61.15,79.96,63.47,63.16,186.31,17.34,1.9,55.63,207.5,168.56,123.42,101.0,527.46,94.27,152.42,101.32,35.0,47.69,75.47,135.6247,55.92,65.0887,92.44,,28.46,175.22,124.21,64.29,53.12,81.34,714.21,144.05,17.79,41.76,40.21,31.48,148.6,44.24,,290.0087,44.67,330.0,35.075,62.66,56.25,142.8,17.14,46.6,119.75,29.41,85.89,78.04,63.35,52.19,21.35,69.84,80.87,26.07,50.32,660.78,690.3,35.66,62.76,30.325,148.48,55.73,34.65
2015-08-12,38.89,42.52,172.0,115.24,68.75,104.38,100.65,50.09,103.77,83.82,59.74,46.89,81.55,269.53,54.82,42.65,57.57,13.06,117.3,32.055,315.81,63.26,39.98,78.85,47.17,73.92,51.12,60.83,78.54,63.61,63.07,191.01,17.3,1.9,55.49,203.33,170.62,121.85,99.97,525.91,94.39,149.47,101.23,34.445,49.21,78.1,134.4044,55.75,63.9328,92.2,,28.66,175.7,125.73,63.68,53.74,81.0,721.14,142.43,17.52,40.82,39.31,31.71,147.93,43.504,,291.7404,43.9,327.13,34.845,62.39,55.82,141.6,17.31,46.78,119.96,29.46,85.05,78.92,63.3,51.16,21.25,69.1,80.62,27.02,50.4,659.56,691.5,35.5,62.51,30.66,148.52,55.74,34.02
2015-08-13,38.56,42.67,187.79,115.15,68.54,103.88,105.75,49.84,103.39,84.31,59.0,47.51,82.45,268.92,54.61,42.62,57.55,12.66,118.25,32.085,315.65,63.24,39.61,79.56,47.03,73.84,50.42,60.2,79.29,63.49,63.29,188.83,17.05,1.79,56.05,203.53,168.58,121.62,100.25,529.66,94.33,149.69,101.22,34.79,47.9,76.24,134.7372,55.45,64.5191,92.27,,28.85,176.08,124.19,63.69,54.18,80.76,739.07,144.81,17.62,40.82,39.69,31.71,147.6,43.46,,289.1429,43.87,325.91,35.18,62.42,56.18,141.95,17.25,46.38,120.71,29.23,84.2,77.76,63.45,52.11,21.35,68.71,80.76,26.97,50.26,656.45,686.5,35.58,62.62,30.76,147.4,55.57,33.81
2015-08-14,38.65,42.88,187.03,115.96,68.65,103.94,103.92,50.23,103.45,86.12,58.84,47.2,82.99,273.78,54.86,42.74,58.2,12.81,120.66,32.38,314.5,64.25,39.84,79.6,47.3,73.37,51.11,60.57,79.6,63.86,63.6,186.58,16.64,1.84,56.66,205.55,167.72,122.96,101.08,531.52,94.26,149.3,101.3,35.145,47.0,76.25,135.6617,55.57,63.8407,93.76,,28.68,177.12,121.96,63.97,54.29,80.91,741.27,145.09,17.7,40.9,40.31,32.64,148.27,43.4,,287.9455,44.07,328.14,35.855,63.08,56.3,142.57,17.43,46.37,121.92,29.38,84.27,78.49,64.41,52.44,21.56,69.4,81.27,26.98,50.7,657.12,689.4,35.56,63.13,30.87,148.28,55.76,34.05
